 	intensity	1.3838	9	MIP_10x_id8878_f-f_cre-pos_slide-2_slice-6.czi_slices-1.tif
1	50.480
2	50.529
3	49.306
4	46.052
5	37.747
6	41.645
7	41.935
8	40.970
9	39.756
10	34.940
11	35.094
12	36.331
13	37.177
14	39.916
15	37.905
16	36.514
17	41.362
18	42.208
19	41.587
20	44.179
21	42.759
22	41.616
23	47.221
24	48.881
25	51.547
26	53.677
27	46.928
28	46.368
29	49.002
30	52.326
31	55.199
32	54.178
33	48.891
34	49.138
35	51.723
36	47.226
37	47.263
38	49.160
39	50.398
40	49.577
41	45.230
42	42.596
43	38.709
44	41.829
45	47.488
46	48.302
47	45.178
48	47.208
49	46.683
50	42.753
51	44.517
52	45.867
53	46.513
54	49.273
55	43.612
56	41.454
57	45.283
58	47.756
59	46.434
60	46.821
61	39.663
62	43.876
63	43.875
64	36.515
65	44.344
66	48.024
67	55.325
68	53.455
69	49.774
70	48.138
71	48.862
72	48.627
73	46.365
74	42.870
75	41.434
76	49.421
77	51.779
78	49.433
79	45.821
80	52.852
81	51.580
82	48.438
83	49.397
84	54.579
85	53.541
86	50.834
87	50.794
88	51.105
89	50.442
90	49.011
91	47.489
92	54.982
93	57.537
94	52.296
95	49.094
96	52.765
97	56.510
98	57.847
99	56.913
100	56.229
101	60.421
102	60.146
103	62.414
104	63.801
105	69.874
106	75.457
107	71.636
108	63.498
109	62.855
110	60.487
111	60.763
112	66.191
113	61.982
114	54.930
115	55.399
116	55.990
117	64.991
118	62.585
119	62.701
120	61.736
121	63.820
122	65.189
123	57.974
124	59.631
125	54.949
126	53.570
127	59.745
128	64.740
129	68.363
130	75.215
131	78.845
132	82.798
133	76.002
134	81.831
135	78.049
136	73.274
137	78.752
138	80.929
139	80.424
140	91.400
141	100.845
142	96.305
143	94.754
144	101.980
145	92.422
146	92.135
147	97.179
148	93.313
149	93.077
150	99.742
151	95.122
152	96.770
153	87.617
154	80.024
155	75.294
156	72.339
157	74.091
158	67.308
159	73.917
160	76.824
161	78.976
162	80.858
163	85.019
164	89.206
165	81.123
166	77.443
167	82.022
168	82.680
169	81.117
170	78.173
171	74.826
172	70.785
173	66.622
174	68.211
175	64.691
176	65.486
177	76.244
178	73.065
179	90.906
180	106.130
181	113.761
182	123.806
183	117.823
184	111.846
185	106.358
186	94.187
187	89.239
188	92.115
189	93.080
190	91.165
191	90.703
192	78.106
193	67.276
194	59.326
195	62.576
196	63.576
197	63.411
198	71.869
199	75.679
200	69.623
201	73.744
202	74.893
203	65.694
204	55.174
205	54.556
206	52.760
