 	intensity	1.3838	10	MIP_10x_id8878_f-f_cre-pos_slide-2_slice-6.czi_slices-1.tif
1	14.345
2	17.307
3	18.636
4	21.647
5	24.397
6	24.603
7	24.541
8	24.288
9	25.661
10	27.072
11	29.518
12	30.088
13	28.041
14	25.784
15	26.061
16	28.441
17	28.980
18	27.465
19	32.673
20	31.878
21	35.452
22	35.602
23	33.243
24	34.607
25	34.449
26	36.481
27	39.023
28	38.539
29	40.448
30	40.505
31	31.921
32	35.149
33	33.920
34	33.727
35	33.077
36	36.180
37	34.753
38	30.462
39	32.015
40	30.348
41	33.944
42	33.693
43	32.082
44	33.648
45	37.714
46	36.080
47	37.700
48	35.232
49	36.468
50	39.626
51	42.808
52	45.778
53	46.199
54	47.685
55	45.146
56	42.185
57	42.775
58	39.564
59	37.840
60	38.655
61	37.554
62	40.776
63	42.285
64	38.801
65	39.684
66	34.017
67	37.873
68	43.695
69	38.336
70	35.164
71	35.804
72	40.176
73	42.682
74	42.307
75	43.479
76	41.167
77	42.544
78	46.428
79	42.778
80	42.860
81	43.443
82	41.897
83	41.780
84	45.608
85	47.409
86	45.120
87	42.766
88	41.506
89	45.719
90	45.321
91	45.894
92	43.425
93	40.697
94	41.657
95	37.480
96	40.016
97	43.475
98	45.470
99	44.067
100	38.519
101	37.338
102	41.095
103	44.067
104	46.587
105	44.805
106	47.230
107	45.353
108	46.390
109	45.768
110	49.528
111	48.232
112	49.710
113	54.664
114	54.564
115	51.054
116	51.591
117	49.275
118	51.371
119	51.611
120	54.838
121	56.768
122	56.119
123	50.522
124	50.125
125	47.701
126	46.961
127	48.019
128	52.072
129	53.161
130	50.335
131	55.077
132	58.521
133	58.272
134	60.606
135	62.482
136	61.684
137	57.458
138	62.473
139	64.280
140	60.750
141	58.559
142	54.256
143	61.209
144	64.018
145	59.773
146	64.381
147	66.195
148	65.208
149	64.196
150	65.664
151	62.920
152	67.611
153	65.142
154	61.116
155	56.130
156	60.779
157	60.232
158	59.473
159	54.569
160	57.526
161	57.257
162	59.234
163	57.197
164	54.519
165	53.095
166	56.211
167	50.342
168	52.975
169	57.847
170	57.323
171	54.035
172	59.483
173	59.152
174	69.045
175	67.315
176	72.937
177	70.871
178	68.830
179	62.776
180	61.190
181	61.867
182	61.163
183	61.626
184	68.894
185	66.984
186	68.547
187	63.179
188	62.849
189	59.232
190	58.299
191	55.713
192	55.902
193	51.331
194	54.399
195	59.677
196	62.660
197	64.922
198	61.482
199	66.652
200	71.164
201	79.514
202	86.563
203	96.745
204	94.032
205	86.626
206	68.717
207	64.313
208	59.652
209	60.210
210	60.552
211	55.467
212	59.547
213	61.303
214	71.268
215	73.506
