 	intensity	1.3838	8	MIP_10x_id8878_f-f_cre-pos_slide-2_slice-6.czi_slices-1.tif
1	30.915
2	35.172
3	38.402
4	43.571
5	43.023
6	38.545
7	37.597
8	36.410
9	32.266
10	34.125
11	34.487
12	30.481
13	31.496
14	31.000
15	32.753
16	32.089
17	34.407
18	31.263
19	30.708
20	30.613
21	27.775
22	29.035
23	29.759
24	34.704
25	35.268
26	35.178
27	30.404
28	29.474
29	28.619
30	32.433
31	30.287
32	33.701
33	33.444
34	34.441
35	31.490
36	33.999
37	36.202
38	37.245
39	36.433
40	37.508
41	32.656
42	30.492
43	27.299
44	30.378
45	33.102
46	34.361
47	31.733
48	29.320
49	31.035
50	33.299
51	33.918
52	35.631
53	38.055
54	37.718
55	40.463
56	39.828
57	35.968
58	34.147
59	37.897
60	39.008
61	39.028
62	41.354
63	43.220
64	45.300
65	47.238
66	45.481
67	38.585
68	37.718
69	37.948
70	36.959
71	38.605
72	32.822
73	35.728
74	34.321
75	30.211
76	33.059
77	31.115
78	33.439
79	35.126
80	36.051
81	36.933
82	39.153
83	38.462
84	37.327
85	40.111
86	39.084
87	39.787
88	43.578
89	45.326
90	42.561
91	37.542
92	36.938
93	38.862
94	41.389
95	43.906
96	45.190
97	41.628
98	39.447
99	42.493
100	43.370
101	57.094
102	68.072
103	70.092
104	64.164
105	66.856
106	74.062
107	57.448
108	52.724
109	53.620
110	57.160
111	59.036
112	56.253
113	54.528
114	57.878
115	57.346
116	59.571
117	56.968
118	64.773
119	62.965
120	63.731
121	62.615
122	60.765
123	62.460
124	61.344
125	58.671
126	61.336
127	60.454
128	58.477
129	61.267
130	61.357
131	66.667
132	71.818
133	85.752
134	97.564
135	97.454
136	87.597
137	81.895
138	76.757
139	83.451
140	84.786
141	81.673
142	72.033
143	74.703
144	68.193
145	68.273
146	66.682
147	63.933
148	65.579
149	65.115
150	65.303
151	75.806
152	75.781
153	82.701
154	78.210
155	68.072
156	65.657
157	66.664
158	74.677
159	69.929
160	68.806
161	74.262
162	77.041
163	73.050
164	78.962
165	82.281
166	76.731
167	71.908
168	70.879
169	69.923
170	66.272
171	67.818
172	65.958
173	61.000
174	64.218
175	60.329
176	68.632
177	78.442
178	74.085
179	70.415
180	73.970
181	76.394
182	69.985
183	69.334
184	73.472
185	77.540
186	86.052
187	90.281
188	84.605
189	77.640
190	66.899
191	63.537
192	65.431
193	73.823
194	77.850
195	77.321
196	80.533
197	81.864
198	84.957
199	95.334
200	101.497
201	96.885
202	87.183
203	80.711
204	74.227
205	66.772
206	65.040
207	66.790
208	63.294
209	57.370
210	57.923
211	53.512
212	56.570
213	60.405
214	58.253
215	56.670
216	57.370
217	57.069
218	62.881
219	60.953
220	57.362
221	61.319
222	61.248
223	67.525
224	64.489
225	64.187
226	66.416
227	62.778
228	62.516
229	53.010
230	59.965
231	60.296
232	59.377
233	56.973
234	57.604
235	61.176
236	61.417
237	58.938
238	58.201
239	58.575
240	60.339
241	60.299
242	62.269
243	62.723
244	59.933
245	61.431
246	60.320
247	61.073
248	60.278
249	61.654
250	62.146
251	61.044
252	61.058
253	56.034
254	57.305
255	58.083
256	62.170
257	56.573
258	54.268
259	56.446
260	57.586
261	55.261
262	57.225
263	51.961
264	52.358
265	56.199
266	59.867
267	57.714
268	57.532
269	61.859
270	60.202
271	58.992
272	59.770
273	58.050
274	60.024
275	58.990
276	60.361
277	58.761
278	59.989
279	61.678
