 	intensity	1.3838	2	MIP_10x_id8878_f-f_cre-pos_slide-2_slice-6.czi_slices-1.tif
1	10.969
2	10.818
3	10.406
4	9.606
5	9.221
6	10.200
7	9.958
8	12.889
9	14.681
10	19.043
11	20.027
12	21.753
13	26.604
14	29.426
15	31.667
16	31.936
17	31.962
18	30.673
19	33.075
20	35.595
21	34.593
22	30.975
23	29.646
24	29.681
25	30.234
26	30.665
27	38.482
28	35.800
29	36.638
30	36.845
31	35.205
32	34.558
33	35.294
34	34.625
35	37.837
36	34.729
37	38.462
38	42.697
39	38.408
40	35.984
41	31.910
42	39.383
43	39.030
44	38.766
45	39.781
46	41.548
47	46.918
48	48.388
49	48.625
50	47.831
51	47.176
52	48.176
53	42.475
54	38.304
55	40.282
56	39.653
57	38.134
58	34.370
59	34.128
60	37.428
61	38.749
62	45.504
63	45.110
64	42.093
65	46.647
66	47.299
67	43.811
68	40.634
69	40.789
70	47.475
71	43.659
72	37.658
73	35.027
74	37.839
75	37.807
76	41.798
77	43.624
78	40.187
79	44.008
80	43.649
81	38.018
82	43.859
83	48.231
84	46.715
85	46.346
86	44.923
87	50.335
88	53.853
89	46.303
90	45.829
91	43.785
92	45.505
93	44.892
94	50.518
95	46.532
96	49.673
97	49.648
98	58.302
99	67.769
100	72.728
101	69.560
102	66.934
103	53.474
104	56.886
105	56.698
106	55.665
107	61.393
108	64.827
109	67.461
110	60.319
111	58.317
112	54.629
113	64.673
114	64.628
115	61.472
116	63.423
117	63.048
118	65.647
119	76.529
120	76.580
121	69.783
122	75.169
123	76.803
124	77.582
125	72.136
126	76.315
127	78.455
128	81.494
129	81.451
130	87.247
131	89.978
132	81.207
133	80.405
134	86.052
135	96.973
136	113.426
137	111.888
138	114.920
139	115.453
140	96.203
141	80.836
142	76.266
143	82.151
144	84.345
145	79.976
146	74.216
147	74.259
148	72.428
149	67.413
150	72.754
151	72.547
152	75.817
153	86.587
154	85.409
155	82.816
156	87.666
157	91.001
158	80.933
159	71.571
160	73.551
161	80.504
162	88.602
163	94.891
164	91.235
165	83.487
166	90.570
167	86.367
168	85.736
169	83.946
170	82.070
171	79.127
172	77.374
173	82.321
174	80.162
175	71.396
176	68.820
177	81.283
178	80.794
179	77.180
180	76.849
181	80.844
182	73.628
183	74.941
184	69.145
185	72.838
186	87.995
187	81.784
188	78.479
189	75.333
190	77.381
191	81.186
192	78.631
193	77.780
194	77.441
195	79.738
196	77.755
197	76.826
198	77.653
199	76.964
200	76.142
201	77.439
202	83.546
203	72.527
204	80.071
205	88.014
206	84.428
207	87.778
208	83.228
209	83.178
210	77.569
211	77.948
212	71.903
213	72.593
214	75.667
215	75.246
216	73.012
217	75.375
218	86.826
219	87.403
220	86.785
221	97.035
222	98.458
223	95.256
224	88.685
225	89.141
226	83.448
227	83.369
228	87.021
229	83.469
