 	intensity	1.3838	3	MIP_10x_id8878_f-f_cre-pos_slide-2_slice-6.czi_slices-1.tif
1	11.434
2	10.129
3	10.390
4	11.337
5	10.378
6	10.567
7	11.185
8	11.436
9	11.074
10	11.463
11	10.679
12	10.263
13	10.395
14	9.169
15	10.466
16	12.527
17	13.880
18	15.478
19	15.192
20	14.603
21	16.053
22	16.746
23	16.857
24	15.919
25	19.206
26	17.604
27	17.289
28	19.247
29	22.015
30	19.711
31	21.921
32	21.683
33	26.151
34	23.313
35	20.798
36	22.134
37	22.964
38	23.404
39	25.994
40	25.828
41	23.391
42	23.273
43	28.290
44	28.192
45	26.231
46	27.159
47	30.275
48	31.520
49	29.115
50	30.680
51	32.524
52	33.283
53	35.156
54	32.375
55	34.483
56	31.270
57	29.152
58	31.605
59	31.669
60	31.169
61	30.034
62	34.019
63	33.938
64	32.704
65	28.142
66	30.202
67	29.554
68	32.092
69	33.396
70	31.592
71	26.809
72	25.204
73	25.430
74	31.331
75	30.518
76	30.742
77	29.110
78	30.180
79	27.569
80	30.442
81	30.183
82	30.871
83	34.921
84	32.743
85	29.849
86	25.781
87	30.354
88	30.707
89	32.797
90	35.683
91	32.997
92	30.830
93	32.677
94	36.369
95	34.191
96	32.679
97	38.689
98	39.433
99	36.851
100	31.713
101	35.174
102	35.540
103	31.662
104	32.002
105	37.911
106	43.336
107	49.670
108	45.830
109	39.977
110	35.879
111	35.145
112	35.588
113	35.314
114	41.552
115	46.952
116	49.445
117	47.979
118	48.008
119	45.468
120	37.015
121	40.577
122	46.067
123	44.688
124	43.181
125	42.657
126	44.706
127	41.807
128	42.090
129	47.772
130	44.126
131	52.830
132	51.553
133	43.115
134	47.296
135	48.957
136	47.067
137	44.300
138	46.925
139	49.997
140	52.902
141	53.003
142	57.221
143	55.743
144	57.225
145	65.316
146	69.035
147	72.649
148	83.697
149	90.986
150	96.986
151	91.208
152	83.403
153	84.037
154	86.017
155	81.677
156	77.790
157	63.624
158	52.491
159	57.790
160	65.198
161	63.279
162	63.309
163	60.232
164	60.165
165	57.808
166	56.533
167	55.328
168	54.073
169	53.711
170	53.709
171	62.420
172	64.912
173	61.862
174	62.768
175	57.150
176	59.699
177	59.314
178	58.632
179	59.427
180	63.218
181	65.299
182	58.808
183	59.227
184	58.521
185	61.051
186	61.175
187	60.076
188	64.317
189	61.175
190	59.341
191	61.012
192	63.409
193	61.786
194	80.779
195	98.276
196	104.554
197	92.275
198	68.019
199	56.956
200	53.677
201	64.195
202	56.608
203	61.632
204	61.797
205	63.000
206	57.827
207	53.819
208	61.639
209	75.551
210	74.451
211	62.726
212	63.719
213	54.903
214	50.285
215	50.221
216	49.352
217	48.057
218	49.311
219	48.952
220	48.640
221	55.138
222	49.055
223	51.460
224	51.516
225	48.730
226	50.424
227	49.396
228	47.098
229	47.813
230	49.535
231	50.325
232	54.062
233	62.539
234	68.543
235	62.541
236	55.392
237	51.631
238	55.928
239	57.581
240	56.255
241	57.149
242	57.699
243	54.324
244	54.568
245	53.286
246	50.058
247	49.190
248	52.742
249	57.415
250	51.145
251	51.727
252	54.567
253	56.605
254	56.700
255	58.489
256	55.901
257	58.480
258	59.965
259	64.034
260	62.044
261	60.856
262	62.301
263	61.836
264	60.821
265	55.986
266	62.033
267	62.375
268	56.664
269	59.501
270	61.119
271	62.220
272	66.796
273	65.575
274	62.811
275	58.299
276	57.712
277	64.572
278	65.246
279	60.719
280	61.042
281	65.119
282	67.769
283	66.524
284	64.948
285	70.304
286	67.314
287	70.438
288	68.969
289	67.034
290	69.939
291	73.871
292	75.136
293	78.453
294	75.506
295	70.115
296	75.858
297	78.253
298	71.448
299	70.906
300	74.275
301	73.371
302	73.600
303	82.886
304	82.839
305	79.618
306	75.181
307	75.760
308	83.400
309	93.548
310	86.902
311	87.252
312	87.287
313	79.417
314	80.923
315	93.233
316	91.009
317	88.742
318	94.709
319	94.888
320	85.803
321	83.896
322	85.326
323	90.816
324	85.165
325	89.598
326	92.248
327	100.773
328	107.066
329	111.127
330	100.232
331	103.655
332	107.287
333	105.125
334	98.275
335	99.973
336	109.516
337	117.230
338	126.733
339	129.433
340	127.455
341	126.450
342	129.272
343	126.519
344	134.421
345	135.582
346	137.048
347	147.696
348	159.831
349	183.481
350	206.680
351	224.435
352	238.559
353	246.374
354	253.562
355	243.869
356	225.385
357	203.930
358	181.443
359	178.857
360	160.440
361	133.867
362	124.467
363	122.180
364	115.821
365	117.046
366	115.810
367	106.284
368	109.832
369	110.498
370	102.966
371	112.023
372	110.481
373	112.203
374	116.355
375	131.112
376	134.700
377	131.115
378	127.310
379	133.450
380	134.757
381	146.612
382	148.248
383	159.673
384	192.416
385	204.162
386	224.799
387	242.338
388	224.674
389	223.702
390	223.390
391	202.522
392	181.081
393	156.468
394	142.073
395	146.230
396	145.001
397	140.502
398	138.829
399	141.868
400	130.897
401	132.010
402	138.227
403	148.432
404	156.753
405	162.629
406	167.279
407	154.322
408	153.335
409	158.621
410	161.753
411	162.973
412	160.699
413	167.287
414	168.328
415	174.104
416	167.840
417	157.563
418	164.818
419	165.344
420	172.719
421	169.726
422	185.537
423	195.723
424	199.098
425	209.371
426	221.524
427	217.386
428	229.314
429	237.028
430	219.770
431	190.811
432	163.815
433	158.658
434	157.776
435	178.253
436	183.626
437	201.863
438	231.739
439	286.557
440	303.632
441	320.653
442	333.019
443	339.087
444	338.473
445	296.897
446	240.393
447	200.695
448	202.041
449	202.565
450	207.178
451	225.271
452	246.491
453	286.677
454	325.306
455	371.894
456	414.973
457	441.326
458	458.658
459	460.704
460	471.172
461	500.537
462	492.129
463	487.039
464	487.908
465	508.898
466	523.519
467	524.773
468	514.416
469	514.681
470	467.462
471	422.442
472	376.349
473	323.151
474	307.296
475	311.972
476	336.898
477	379.917
478	431.565
479	452.287
480	454.636
481	455.390
482	447.380
483	458.815
484	455.646
485	446.318
486	430.476
487	418.310
488	438.081
489	447.075
490	468.553
491	469.661
492	444.436
493	415.552
494	418.487
495	412.519
496	416.130
497	434.178
498	463.146
499	477.986
500	500.541
501	490.790
502	475.401
503	423.156
504	363.857
505	340.924
506	336.453
507	358.204
508	364.246
509	388.228
510	405.958
511	392.516
512	389.996
513	398.276
514	414.714
515	379.273
516	366.200
517	376.399
518	401.753
519	457.055
520	505.212
521	524.378
522	534.093
523	557.105
524	545.902
525	545.822
526	540.761
527	484.624
528	439.282
529	432.917
530	421.519
531	401.540
532	372.459
533	357.536
534	363.544
535	387.192
536	441.701
537	488.139
538	551.144
539	594.265
540	643.442
541	645.774
542	654.828
543	696.324
544	753.881
545	830.087
546	861.869
547	855.098
548	844.103
549	815.597
550	775.152
551	687.181
552	629.757
553	569.366
554	525.791
555	488.790
556	505.946
557	514.304
558	535.202
559	570.515
560	611.350
561	634.934
562	682.310
563	710.190
564	706.988
565	697.252
566	693.371
567	660.379
568	681.499
569	693.076
570	699.198
571	669.947
572	636.953
573	593.721
574	532.312
575	523.724
576	527.262
577	540.422
578	555.201
579	567.708
580	580.262
581	621.347
582	649.969
583	668.997
584	692.502
585	697.416
586	682.653
587	651.047
588	614.660
589	589.323
590	572.176
591	564.931
592	560.190
593	562.312
594	555.844
595	552.108
596	545.292
597	499.362
598	464.831
599	453.151
600	448.187
601	438.083
602	418.447
603	403.726
604	401.942
605	434.311
606	486.113
607	529.450
608	587.037
609	620.414
610	640.892
611	650.207
612	624.863
613	585.540
614	561.361
615	528.074
616	492.274
617	490.471
618	482.474
619	498.667
620	519.580
621	532.133
622	566.268
623	601.196
624	613.293
625	599.610
626	615.478
627	617.313
628	597.648
629	561.864
630	536.836
631	517.113
632	518.770
633	522.919
634	527.144
635	525.791
636	515.576
